🕘️更新时间,#genre#
东南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.174:9352
东南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.74:1234
东南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dnwshd
东南卫视,http://107.150.60.122/live/dnwshd.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://14.145.187.131:4022/udp/239.77.1.104:5146
东南卫视,http://183.222.15.202:4321/rtp/239.11.0.41:5140
东南卫视,http://183.220.107.138:4022/rtp/239.11.0.41:5140
甘肃卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/gsws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
甘肃卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.50:1234
甘肃卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.50:8642
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd
甘肃卫视,http://14.145.187.131:4022/udp/239.77.0.189:5146
甘肃卫视,http://183.222.15.202:4321/rtp/239.11.0.55:5140
甘肃卫视,http://183.220.107.138:4022/rtp/239.11.0.55:5140
甘肃卫视,http://112.115.49.181:4915/udp/239.200.200.186:8356
甘肃卫视,http://175.9.162.246:4022/udp/239.76.246.94:1234
甘肃卫视,http://175.9.162.246:4022/udp/239.76.253.94:9000
广东卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.160:9120
广东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.72:1234
广东卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/gdwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
广东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.130:1234
广东卫视,http://183.222.15.202:4321/rtp/239.11.0.115:5140
广东卫视,http://183.220.107.138:4022/rtp/239.11.0.115:5140
广东卫视,http://114.243.99.254:8888/rtp/239.3.1.142:8048
广东卫视,http://125.121.255.120:9988/udp/233.50.201.102:5140
广东卫视,http://175.9.162.246:4022/udp/239.76.252.189:9000
广东卫视,http://60.30.67.44:8834/rtp/225.1.1.116:5002
广西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.22:1234
广西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.76:1234
广西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.127:9300
广西卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/gxws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
广西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxwshd
广西卫视,http://14.145.187.131:4022/udp/239.253.43.36:5146
广西卫视,http://183.222.15.202:4321/rtp/239.11.0.48:5140
广西卫视,http://112.115.49.181:4915/rtp/239.200.200.53:8280
广西卫视,http://175.9.162.246:4022/udp/239.76.254.54:9000
贵州卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/gzwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
贵州卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.171:9346
贵州卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.181:1234
贵州卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.87:1234
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
贵州卫视,http://14.145.187.131:4022/udp/239.77.1.221:5146
贵州卫视,http://183.222.15.202:4321/rtp/239.11.0.51:5140
贵州卫视,http://114.243.99.254:8888/rtp/239.3.1.149:8076
贵州卫视,http://112.115.49.181:4915/udp/239.200.201.119:8788
贵州卫视,http://125.121.255.120:9988/udp/233.50.201.142:5140
海南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.195:9208
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.26:1234
海南卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hnws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
海南卫视,http://fn.gcl.de5.net:5908/gsh950428/962045223
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.71:1234
海南卫视,http://38.75.136.137:98/gslb/dsdqpub/lywshd.m3u8?auth=testpub
海南卫视,http://183.222.15.202:4321/rtp/239.11.0.193:5140
海南卫视,http://183.220.107.138:4022/rtp/239.11.0.193:5140
海南卫视,http://112.115.49.181:4915/udp/239.200.201.159:8408
海南卫视,http://175.9.162.246:4022/udp/239.76.253.203:9000
海峡卫视,http://r.jdshipin.com/WtYt3
河北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.49:1234
河北卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.64:8608
河北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.32:1234
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
河北卫视,http://183.222.15.202:4321/rtp/239.11.0.31:5140
河北卫视,http://183.220.107.138:4022/rtp/239.11.0.31:5140
河北卫视,http://114.243.99.254:8888/rtp/239.3.1.148:8072
河北卫视,http://14.145.187.131:4022/udp/239.77.1.214:5146
河北卫视,http://125.121.255.120:9988/udp/233.50.201.140:5140
河北卫视,http://175.9.162.246:4022/udp/239.76.252.199:9000
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.33:1234
河南卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hnws35_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
河南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.48:8666
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.80:1234
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
河南卫视,http://14.145.187.131:4022/udp/239.77.1.229:5146
河南卫视,http://125.121.255.120:9988/udp/233.50.201.144:5140
河南卫视,http://183.220.107.138:4022/rtp/239.11.0.44:5140
河南卫视,http://183.222.15.202:4321/rtp/239.11.0.44:5140
河南卫视,http://112.115.49.181:4915/udp/239.200.201.158:8412
江西卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/jxwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
江西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.112:8606
江西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.31:1234
江西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.82:1234
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
江西卫视,http://14.145.187.131:4022/udp/239.77.1.219:5146
江西卫视,http://183.220.107.138:4022/rtp/239.11.0.42:5140
江西卫视,http://183.222.15.202:4321/rtp/239.11.0.42:5140
江西卫视,http://114.243.99.254:8888/rtp/239.3.1.123:8164
江西卫视,http://112.115.49.181:4915/udp/239.200.201.79:8876
康巴卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/kbwsH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
康巴卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.109:1234
康巴卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.237:9370
康巴卫视,http://wan1.tangwudi.cc:47859/udp/239.94.0.78:5140
康巴卫视,http://182.135.66.163:18888/rtp/239.94.2.184:5140
康巴卫视,http://182.135.66.163:1888/rtp/239.94.2.184:5140
旅游卫视,http://58.37.164.52:4000/rtp/233.18.204.102:5140
旅游卫视,http://182.135.66.163:18888/rtp/239.94.0.100:5140
旅游卫视,http://182.135.66.163:1888/rtp/239.94.0.100:5140
旅游卫视,http://58.37.164.52:4000/rtp/233.18.204.122:5140
旅游卫视,http://101.81.76.108:4022/rtp/233.18.204.102:5140
旅游卫视,http://182.135.66.163:18888/rtp/239.94.2.206:5140
旅游卫视,http://182.135.66.163:1888/rtp/239.94.2.206:5140
旅游卫视,http://101.81.76.108:4022/rtp/233.18.204.122:5140
内蒙古卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.111:1234
内蒙古卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.111:8718
内蒙古卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/nmgws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
内蒙古卫视,http://183.220.107.138:4022/rtp/239.11.0.33:5140
内蒙古卫视,http://183.222.15.202:4321/rtp/239.11.0.33:5140
内蒙古卫视,http://121.230.239.193:4022/rtp/239.49.0.180:8000
内蒙古卫视,http://106.111.244.12:58099/rtp/239.49.0.180:8000
内蒙古卫视,http://114.243.99.254:8888/rtp/239.3.1.43:8176
内蒙古卫视,http://fuxin.yunjifei.top:999/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.61:1234
宁夏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.34:1234
宁夏卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.34:8644
宁夏卫视,http://112.115.49.181:4915/rtp/239.200.200.60:8308
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://183.222.15.202:4321/rtp/239.11.0.57:5140
宁夏卫视,http://183.220.107.138:4022/rtp/239.11.0.57:5140
宁夏卫视,http://121.230.239.193:4022/rtp/239.49.0.171:8000
宁夏卫视,http://106.111.244.12:58099/rtp/239.49.0.171:8000
宁夏卫视,http://wan1.tangwudi.cc:47859/udp/239.94.0.96:5140
青海卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/qhwsH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
青海卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.101:1234
青海卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.101:8588
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws
青海卫视,http://107.150.60.122/live/qhws.m3u8
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://14.145.187.131:4022/udp/239.253.43.125:5146
青海卫视,http://112.115.49.181:4915/rtp/239.200.200.58:8300
青海卫视,http://183.220.107.138:4022/rtp/239.11.0.56:5140
青海卫视,http://183.222.15.202:4321/rtp/239.11.0.56:5140
三沙卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.184:1234
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://175.9.162.246:4022/udp/239.76.246.74:1234
三沙卫视,http://14.145.187.131:4022/udp/239.253.43.113:5146
三沙卫视,http://112.115.49.181:4915/rtp/239.200.201.136:8140
三沙卫视,http://114.243.99.254:8888/rtp/239.3.1.155:4120
三沙卫视,http://60.30.67.44:8834/rtp/225.1.2.181:5002
三沙卫视,http://60.30.67.45:8834/rtp/225.1.2.181:5002
三沙卫视,http://121.230.239.193:4022/rtp/239.49.0.165:8000
三沙卫视,http://106.111.244.12:58099/rtp/239.49.0.165:8000
厦门卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.183:9184
厦门卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.160:1234
厦门卫视,http://121.230.239.193:4022/rtp/239.49.0.230:8000
厦门卫视,http://106.111.244.12:58099/rtp/239.49.0.230:8000
厦门卫视,http://114.243.99.254:8888/rtp/239.3.1.143:4120
厦门卫视,http://182.135.66.163:1888/rtp/239.94.2.210:5140
厦门卫视,http://182.135.66.163:18888/rtp/239.94.2.210:5140
厦门卫视,http://fuxin.yunjifei.top:999/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.169:1234
山东教育卫视,http://fn.gcl.de5.net:5908/gsh950428/609154353
山东教育卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.200:9218
山东教育卫视,http://112.115.49.181:4915/rtp/239.200.201.77:8132
山东教育卫视,http://106.111.244.12:58099/rtp/239.49.0.252:8000
山东教育卫视,http://121.230.239.193:4022/rtp/239.49.0.252:8000
山东教育卫视,http://114.243.99.254:8888/rtp/239.3.1.52:4120
山东教育卫视,http://182.135.66.163:18888/rtp/239.94.2.212:5140
山东教育卫视,http://182.135.66.163:1888/rtp/239.94.2.212:5140
山东教育卫视,http://121.230.239.193:4022/rtp/239.49.0.235:8000
山东卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.161:9122
山东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.131:1234
山东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.78:1234
山东卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/sdwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://14.145.187.131:4022/udp/239.77.1.142:5146
山东卫视,http://183.222.15.202:4321/rtp/239.11.0.73:5140
山东卫视,http://114.243.99.254:8888/rtp/239.3.1.209:8052
山西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.86:8558
山西卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/sxws42_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
山西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.86:1234
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
山西卫视,http://112.115.49.181:4915/rtp/239.200.200.56:8292
山西卫视,http://183.220.107.138:4022/rtp/239.11.0.32:5140
山西卫视,http://114.243.99.254:8888/rtp/239.3.1.42:8172
山西卫视,http://183.222.15.202:4321/rtp/239.11.0.32:5140
山西卫视,http://121.230.239.193:4022/rtp/239.49.1.51:6000
山西卫视,http://106.111.244.12:58099/rtp/239.49.1.51:6000
陕西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.35:1234
陕西卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/sxws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
陕西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.35:8590
陕西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=snwshd
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
陕西卫视,http://183.220.107.138:4022/rtp/239.11.0.54:5140
陕西卫视,http://183.222.15.202:4321/rtp/239.11.0.54:5140
陕西卫视,http://175.9.162.246:4022/udp/239.76.254.76:9000
陕西卫视,http://112.115.49.181:4915/rtp/239.200.200.55:8288
深圳卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.110:1234
深圳卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.106:1234
深圳卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/szwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
深圳卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.110:8868
深圳卫视,http://14.145.187.131:4022/udp/239.77.0.130:5146
深圳卫视,http://14.145.187.131:4022/udp/239.77.1.3:5146
深圳卫视,http://183.222.15.202:4321/rtp/239.11.0.71:5140
深圳卫视,http://114.243.99.254:8888/rtp/239.3.1.134:8020
深圳卫视,http://175.9.162.246:4022/udp/239.76.246.188:1234
深圳卫视,http://112.115.49.181:4915/rtp/239.200.200.67:8776
四川卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.208:9234
四川卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/scwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
四川卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.185:1234
四川卫视,http://14.145.187.131:4022/udp/239.77.1.215:5146
四川卫视,http://125.121.255.120:9988/udp/233.50.201.139:5140
四川卫视,http://112.115.49.181:4915/udp/239.200.201.137:8796
四川卫视,http://175.9.162.246:4022/udp/239.76.246.91:1234
四川卫视,http://60.30.67.45:8834/rtp/225.1.1.123:5002
四川卫视,http://183.203.166.28:9003/hls/28/index.m3u8
四川卫视,http://60.30.67.44:8834/rtp/225.1.1.123:5002
天津卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/tjwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
天津卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.125:1234
天津卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.131:9106
天津卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.81:1234
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd
天津卫视,http://14.145.187.131:4022/udp/239.77.0.131:5146
天津卫视,http://14.145.187.131:4022/udp/239.77.1.182:5146
天津卫视,http://14.145.187.131:4022/udp/239.77.1.141:5146
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
延边卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.161:1234
延边卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.184:9186
延边卫视,http://182.135.66.163:1888/rtp/239.94.2.213:5140
延边卫视,http://182.135.66.163:18888/rtp/239.94.2.213:5140
延边卫视,http://fuxin.yunjifei.top:999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/ynws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
云南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.24:8604
云南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.37:1234
云南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.40:1234
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd
云南卫视,http://14.145.187.131:4022/udp/239.253.43.37:5146
云南卫视,http://183.222.15.202:4321/rtp/239.11.0.52:5140
云南卫视,http://125.121.255.120:9988/udp/233.50.200.115:5140
云南卫视,http://112.115.49.181:4915/rtp/239.200.200.145:8840
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
重庆卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.209:9236
重庆卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/cqwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
重庆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.186:1234
重庆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.75:1234
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
重庆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cqwshd
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
重庆卫视,http://14.145.187.131:4022/udp/239.77.1.162:5146
重庆卫视,http://183.222.15.202:4321/rtp/239.11.0.116:5140
重庆卫视,http://114.243.99.254:8888/rtp/239.3.1.122:8160
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
环球电视,https://stream1.freetv.fun/1e86a557d2d00ae53094f006c0167ca6e17e6f14817302f75057618fb631c774.m3u8
大湾区卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nfws
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
西藏卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.114:8844
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.104:1234
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.114:1234
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.94:1234
西藏卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/xzwsH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
西藏卫视,http://107.150.60.122/live/xzws.m3u8
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws
西藏卫视,http://38.75.136.137:98/gslb/dsdqpub/xzws.m3u8?auth=testpub
西藏卫视,http://183.222.15.202:4321/rtp/239.11.0.53:5140
西藏卫视,http://106.111.244.12:58099/rtp/239.49.0.245:8000
新疆卫视,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/xjws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
新疆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.91:1234
新疆卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.18:8722
新疆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.18:1234
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
新疆卫视,http://183.222.15.202:4321/rtp/239.11.0.58:5140
新疆卫视,http://112.115.49.181:4915/rtp/239.200.200.62:8316
新疆卫视,http://wan1.tangwudi.cc:47859/udp/239.94.0.98:5140
新疆卫视,http://106.111.244.12:58099/rtp/239.49.0.178:8000
新疆卫视,http://121.230.239.193:4022/rtp/239.49.0.178:8000

☘️港澳频道,#genre#
凤凰中文,https://api.jqcykj.com/fh?id=fhzw
凤凰中文,http://api.jqcykj.com/fenghuang?id=fhzw
凤凰中文,http://j.s.bkpcp.top/js/fhzw
凤凰中文,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/test1_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
凤凰中文,http://182.135.66.163:18888/rtp/239.94.2.52:5140
凤凰中文,http://182.135.66.163:1888/rtp/239.94.2.52:5140
凤凰中文,http://182.135.66.163:18888/rtp/239.94.2.51:5140
凤凰中文,http://182.135.66.163:1888/rtp/239.94.2.51:5140
凤凰中文,http://175.9.162.246:4022/udp/239.76.253.134:9000
凤凰中文,http://175.9.162.246:4022/udp/239.76.246.134:1234
凤凰资讯,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/test2_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
凤凰资讯,http://api.jqcykj.com/fenghuang?id=fhzx
凤凰资讯,http://j.s.bkpcp.top/js/fhzx
凤凰资讯,https://api.jqcykj.com/fh?id=fhzx
凤凰资讯,http://175.9.162.246:4022/udp/239.76.246.135:1234
凤凰资讯,http://182.135.66.163:18888/rtp/239.94.2.50:5140
凤凰资讯,http://182.135.66.163:1888/rtp/239.94.2.49:5140
凤凰资讯,http://182.135.66.163:18888/rtp/239.94.2.49:5140
凤凰资讯,http://182.135.66.163:1888/rtp/239.94.2.50:5140
凤凰资讯,http://175.9.162.246:4022/udp/239.76.253.135:9000
凤凰香港,https://api.jqcykj.com/fh?id=fhhk
凤凰香港,http://api.jqcykj.com/fenghuang?id=fhhk
凤凰香港,http://j.s.bkpcp.top/js/fhxg
凤凰香港,https://cdn.qd.je/163189.php?id=fhhk
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://r.jdshipin.com/NfC0f
中天新闻,http://rihou.cc:555/tv/[SZ]中天新闻
中天新闻,http://rihou.cc:555/tv/[Bx]中天新闻
中天新闻,http://rihou.cc:555/tv/[Hv]中天新聞
中天新闻,http://rihou.cc:555/tv/[Us]中天新闻
中天新闻,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://jnzq.ohoyee.com:9080/live/xingjiaoge-ztxw2.m3u8
中天新闻,rtmp://ai.unispc.com/live/nb-py-ztxw
中天新闻,rtmp://home.aceimage.cn/live/xiangjiaoge-ztxw
中天新闻,rtmp://demo2.anj365.com/live/xiangjiaoge-ztxw
寰宇新闻,http://rihou.cc:555/tv/[Hk]寰宇新闻
寰宇新闻,http://220.135.64.124:5050/of-litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv156/index.m3u8?proxy=true
寰宇新闻,http://nmk.ioapk.com:5050/of-litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://jnzq.ohoyee.com:9080/live/xiangjiaoge-hyxw.m3u8
东森新闻,http://rihou.cc:555/tv/[Hk]东森新闻
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
TVBS新闻,rtmp://f13h.mine.nu/sat/tv761
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
民视频道,rtmp://f13h.mine.nu/sat/tv051
台视频道,rtmp://f13h.mine.nu/sat/tv071
中视频道,rtmp://f13h.mine.nu/sat/tv091
华视频道,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森新闻频波,http://211.72.174.95:8138/0.ts
民视新闻频波,http://211.72.174.95:8117/0.ts
中视闽南频波,http://211.72.174.95:8113/0.ts
华视闽南频波,http://211.72.174.95:8114/0.ts
公视闽南频波,http://211.72.174.95:8116/0.ts
民视闽南频波,http://211.72.174.95:8115/0.ts
台视闽南频波,http://211.72.174.95:8112/0.ts
翡翠台,http://110.235.82.60:8001/bysid/1
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台,http://r.jdshipin.com/62WM7
无线新闻,http://r.jdshipin.com/CkuBd
TVB Plus,http://r.jdshipin.com/ndGgS
TVB Plus,http://r.jdshipin.com/Nr5jq
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,http://r.jdshipin.com/ZQ4kN
TVB星河,http://r.jdshipin.com/Voac4
TVB星河,http://r.jdshipin.com/sXuuD
澳视澳门,http://r.jdshipin.com/n2YZI
HOY77,http://r.jdshipin.com/sFw4S
东森超视,rtmp://f13h.mine.nu/sat/tv331
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8

🎬影视频道,#genre#
邵氏动作,http://107.150.60.122/live/lbssdz.m3u8
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏喜剧,http://107.150.60.122/live/lbssxj.m3u8
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏电影,http://107.150.60.122/live/lbssdy.m3u8
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏武侠,http://107.150.60.122/live/lbsswx.m3u8
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏影院,http://live.nctv.top/douyu1.php?id=4246519
邵氏影院,https://douyu.tzk.cc.cd/?id=4246519
重温经典,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CWJD_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
